gesture_id,Timestamp,Hand_Landmark,X,Y,Z,Delta_X,Delta_Y,Delta_Z
1,1690707905,14,0.501498699,1.011351943,0.017765542,0.001156092,7.69E-05,0.001157103
1,1690707905,15,0.490942746,1.012735009,0.017911775,0.001680255,0.000469208,0.001267593
1,1690707905,16,0.482538849,1.01266706,0.016685519,0.002176434,0.000744224,0.001295974
1,1690707905,17,0.526811957,1.014119148,0.014775213,0.000379145,-0.000861764,0.00116103
1,1690707905,18,0.512553155,1.026098251,0.017610721,0.001596093,-0.000326633,0.001126032
1,1690707905,19,0.503830254,1.031791687,0.019483913,0.002399147,0.000395298,0.000984212
1,1690707905,20,0.496897131,1.035135984,0.02029128,0.003149599,0.000968456,0.000849767
1,1690707905,0,0.412909448,0.92582339,8.47E-08,-0.14904803,-0.022778511,-7.79E-08
1,1690707905,1,0.439322621,0.906721115,-0.003156963,-0.103622466,-0.006042063,0.00240497
1,1690707905,2,0.464852899,0.918639362,-0.003469604,-0.050599009,0.01356554,0.000606442
1,1690707905,3,0.477657914,0.942551851,-0.002790032,-0.016751379,0.032732666,-0.001154733
1,1690707905,4,0.485195607,0.958996952,-0.001915736,0.001554638,0.031204283,-0.003064348
1,1690707905,5,0.472080082,0.96053797,-0.005629341,-0.028804034,0.004011452,-0.014269522
1,1690707905,6,0.490094185,0.989884675,-0.007963394,0.006797075,0.026507795,-0.02091272
1,1690707905,7,0.501770079,1.006004095,-0.01008605,0.0289433,0.041162789,-0.02254881
1,1690707905,8,0.510901332,1.016781807,-0.011499824,0.045427352,0.050530612,-0.022616888
1,1690707905,9,0.461209774,0.982142687,-0.005009613,-0.046708405,-0.000388503,-0.016628606
1,1690707905,10,0.476692945,1.008833051,-0.005151123,-0.014200062,0.018824935,-0.022359278
1,1690707905,11,0.486873716,1.023260832,-0.005578314,0.006351352,0.032447994,-0.021413754
1,1690707905,12,0.493724555,1.034373045,-0.006457605,0.021098077,0.043230534,-0.019971171
1,1690707905,13,0.448616832,0.995582938,-0.004479882,-0.068405956,-0.006514549,-0.018111936
1,1690707905,14,0.462014645,1.01984489,-0.005324779,-0.039484054,0.008492947,-0.023090322
1,1690707905,15,0.470664173,1.036766171,-0.005270301,-0.020278573,0.024031162,-0.023182076
1,1690707905,16,0.475915343,1.049884081,-0.005521239,-0.006623507,0.037217021,-0.022206758
1,1690707905,17,0.436692953,1.002340555,-0.004161086,-0.090119004,-0.011778593,-0.018936299
1,1690707905,18,0.446100265,1.024357796,-0.005174729,-0.066452891,-0.001740456,-0.02278545
1,1690707905,19,0.453248441,1.039402723,-0.004464234,-0.050581813,0.007611036,-0.023948147
1,1690707905,20,0.458105952,1.05130446,-0.003730925,-0.03879118,0.016168475,-0.024022205
1,1690707905,0,0.561382234,0.948030651,1.55E-07,-0.000575244,-0.000571251,-7.39E-09
1,1690707905,1,0.542845786,0.910910845,-0.005555918,-9.93E-05,-0.001852334,6.01E-06
1,1690707905,2,0.516012967,0.9020648,-0.00435929,0.000561059,-0.003009021,-0.000283243
1,1690707905,3,0.494835168,0.908222198,-0.002227043,0.000425875,-0.001596987,-0.000591744
1,1690707905,4,0.485408783,0.928482413,0.000169445,0.001767814,0.000689745,-0.000979167
1,1690707905,5,0.502485335,0.954317868,0.007289065,0.001601219,-0.00220865,-0.001351117
1,1690707905,6,0.484801382,0.960308611,0.010641425,0.001504272,-0.003068268,-0.002307901
1,1690707905,7,0.474391103,0.961469591,0.009657416,0.001564324,-0.003371716,-0.002805344
1,1690707905,8,0.466724634,0.962619841,0.008007472,0.001250654,-0.003631353,-0.003109592
1,1690707905,9,0.509222031,0.980909228,0.010038971,0.001303852,-0.001621962,-0.001580022
1,1690707905,10,0.492262721,0.987407327,0.014422853,0.001369715,-0.002600789,-0.002785303
1,1690707905,11,0.481912553,0.987673879,0.012672782,0.001390189,-0.003138959,-0.003162658
1,1690707905,12,0.47382924,0.987066269,0.010165069,0.001202762,-0.004076242,-0.003348497
1,1690707905,13,0.518123209,1.000193357,0.011923087,0.001100421,-0.00190413,-0.001708967
1,1690707905,14,0.502852976,1.008560538,0.015281506,0.001354277,-0.002791405,-0.002484037
1,1690707905,15,0.492216945,1.009242535,0.015535284,0.001274198,-0.003492475,-0.002376491
1,1690707905,16,0.48380354,1.008318305,0.014498899,0.001264691,-0.004348755,-0.002186621
1,1690707905,17,0.527750015,1.012003183,0.012961337,0.000938058,-0.002115965,-0.001813876
1,1690707905,18,0.513349056,1.023109198,0.015449383,0.000795901,-0.002989054,-0.002161338
1,1690707905,19,0.504455388,1.028255939,0.017529026,0.000625134,-0.003535748,-0.001954887
1,1690707905,20,0.497533053,1.03082788,0.018537233,0.000635922,-0.004308105,-0.001754047
1,1690707905,0,0.414441854,0.925258815,9.73E-08,-0.14694038,-0.022771835,-5.79E-08
1,1690707905,1,0.440510601,0.906509221,-0.003895125,-0.102335185,-0.004401624,0.001660793
1,1690707905,2,0.466199875,0.919719994,-0.004845983,-0.049813092,0.017655194,-0.000486693
1,1690707905,3,0.479835749,0.945824444,-0.00469816,-0.014999419,0.037602246,-0.002471117
1,1690707905,4,0.489108115,0.96347636,-0.004221908,0.003699332,0.034993947,-0.004391353
1,1690707905,5,0.473358512,0.959373295,-0.006344777,-0.029126823,0.005055428,-0.013633842
1,1690707905,6,0.491523951,0.989277899,-0.009469365,0.006722569,0.028969288,-0.02011079
1,1690707905,7,0.503079593,1.00577414,-0.011996189,0.02868849,0.04430455,-0.021653605
1,1690707905,8,0.512458682,1.016843081,-0.013621422,0.045734048,0.054223239,-0.021628895
1,1690707905,9,0.462806076,0.980659783,-0.005761758,-0.046415955,-0.000249445,-0.015800729
1,1690707905,10,0.478832185,1.008442163,-0.006728045,-0.013430536,0.021034837,-0.021150897
1,1690707905,11,0.489000231,1.024320841,-0.007692276,0.007087678,0.036646962,-0.020365058
1,1690707905,12,0.496345311,1.036819458,-0.008885694,0.022516072,0.049753189,-0.019050763
1,1690707905,13,0.450590134,0.994443715,-0.00534133,-0.067533076,-0.005749643,-0.017264417
1,1690707905,14,0.463949233,1.019241095,-0.00675929,-0.038903743,0.010680556,-0.022040796
1,1690707905,15,0.472650945,1.036951661,-0.006852323,-0.019566,0.027709126,-0.022387607
1,1690707905,16,0.478701591,1.051128745,-0.007191683,-0.005101949,0.04281044,-0.021690582
1,1690707905,17,0.438868254,1.002185106,-0.005220749,-0.088881761,-0.009818077,-0.018182087
1,1690707905,18,0.448319703,1.024514914,-0.006567302,-0.065029353,0.001405716,-0.022016685
1,1690707905,19,0.455423146,1.040105343,-0.005939776,-0.049032241,0.011849403,-0.023468801
1,1690707905,20,0.460784495,1.053148866,-0.005279358,-0.036748558,0.022320986,-0.02381659
1,1690707905,0,0.560349941,0.950919569,1.57E-07,-0.001032293,0.002888918,2.18E-09
1,1690707905,1,0.543715417,0.912854075,-0.006541976,0.000869632,0.001943231,-0.000986058
1,1690707905,2,0.517705321,0.902501941,-0.006182111,0.001692355,0.00043714,-0.001822822
1,1690707905,3,0.496600181,0.909741223,-0.004677312,0.001765013,0.001519024,-0.002450268
1,1690707905,4,0.488156229,0.930214465,-0.002995875,0.002747446,0.001732051,-0.00316532
1,1690707905,5,0.50406462,0.953142643,0.002899668,0.001579285,-0.001175225,-0.004389396
1,1690707905,6,0.485310912,0.958870232,0.003887882,0.00050953,-0.001438379,-0.006753542
1,1690707905,7,0.473626167,0.960344374,0.00207035,-0.000764936,-0.001125216,-0.007587065
1,1690707905,8,0.464822948,0.961594164,0.000173546,-0.001901686,-0.001025677,-0.007833927
1,1690707905,9,0.509944141,0.979688227,0.005787551,0.00072211,-0.001221001,-0.00425142
1,1690707905,10,0.491889179,0.984582365,0.007802786,-0.000373542,-0.002824962,-0.006620067
1,1690707905,11,0.480749905,0.984544635,0.005821662,-0.001162648,-0.003129244,-0.00685112
1,1690707905,12,0.471750975,0.983436525,0.003551881,-0.002078265,-0.003629744,-0.006613188
1,1690707905,13,0.517847002,0.998205721,0.007899714,-0.000276208,-0.001987636,-0.004023373
1,1690707905,14,0.501684785,1.004785657,0.009418432,-0.001168191,-0.003774881,-0.005863074
1,1690707905,15,0.490318537,1.004669547,0.009561359,-0.001898408,-0.004572988,-0.005973925
1,1690707905,16,0.481219828,1.003094196,0.008889823,-0.002583712,-0.005224109,-0.005609076
1,1690707905,17,0.526426196,1.010255694,0.009149107,-0.001323819,-0.001747489,-0.00381223
1,1690707905,18,0.510819435,1.018518806,0.010271681,-0.002529621,-0.004590392,-0.005177703
1,1690707905,19,0.500966549,1.021890044,0.011966835,-0.003488839,-0.006365895,-0.005562191
1,1690707905,20,0.493281662,1.022893429,0.013006911,-0.004251391,-0.007934451,-0.005530322
1,1690707905,0,0.415047586,0.925586641,8.59E-08,-0.145302355,-0.025332928,-7.15E-08
1,1690707905,1,0.441705436,0.906822026,-0.003600973,-0.102009982,-0.00603205,0.002941003
1,1690707905,2,0.467859149,0.921512902,-0.004202795,-0.049846172,0.019010961,0.001979317
1,1690707905,3,0.48259452,0.948403418,-0.003786356,-0.014005661,0.038662195,0.000890955
1,1690707905,4,0.493797004,0.965655446,-0.002943006,0.005640775,0.035440981,5.29E-05
1,1690707905,5,0.473957628,0.959475935,-0.005046278,-0.030106992,0.006333292,-0.007945946
1,1690707905,6,0.492241412,0.989390731,-0.007466443,0.0069305,0.030520499,-0.011354325
1,1690707905,7,0.50430578,1.003566265,-0.009483324,0.030679613,0.043221891,-0.011553674
1,1690707905,8,0.514100611,1.011788368,-0.010754474,0.049277663,0.050194204,-0.010928019
1,1690707905,9,0.46297273,0.980747163,-0.00451936,-0.046971411,0.001058936,-0.010306911
1,1690707905,10,0.479273617,1.008440375,-0.004770709,-0.012615561,0.023858011,-0.012573495
1,1690707905,11,0.489993066,1.022537827,-0.005289272,0.00924316,0.037993193,-0.011110934
1,1690707905,12,0.497684836,1.032654166,-0.006204391,0.025933862,0.049217641,-0.009756272
1,1690707905,13,0.450486988,0.994414628,-0.004198812,-0.067360014,-0.003791094,-0.012098526
1,1690707905,14,0.464426428,1.019279242,-0.005021469,-0.037258357,0.014493585,-0.0144399
1,1690707905,15,0.473096997,1.036406398,-0.00458542,-0.01722154,0.031736851,-0.014146779
1,1690707905,16,0.479177386,1.049690247,-0.004640401,-0.002042443,0.04659605,-0.013530225
1,1690707905,17,0.438813955,1.002224684,-0.004185535,-0.087612242,-0.008031011,-0.013334643
1,1690707905,18,0.448703289,1.024904609,-0.005021725,-0.062116146,0.006385803,-0.015293406
1,1690707905,19,0.455759585,1.040207148,-0.00393277,-0.045206964,0.018317103,-0.015899605
1,1690707905,20,0.461103857,1.052713633,-0.002976957,-0.032177806,0.029820204,-0.015983867
1,1690707905,0,0.560537338,0.946900189,1.36E-07,0.000187397,-0.00401938,-2.18E-08
1,1690707905,1,0.543792665,0.908644855,-0.006156635,7.72E-05,-0.00420922,0.000385341
1,1690707905,2,0.5181036,0.900353074,-0.005860807,0.000398278,-0.002148867,0.000321304
1,1690707905,3,0.497618586,0.909394026,-0.004544167,0.001018405,-0.000347197,0.000133145
1,1690707905,4,0.490006536,0.930185199,-0.003193946,0.001850307,-2.93E-05,-0.000198071
1,1690707905,5,0.504706085,0.951095819,0.002293289,0.000641465,-0.002046824,-0.000606379
1,1690707905,6,0.487837911,0.957798719,0.002937719,0.002526999,-0.001071513,-0.000950164
1,1690707905,7,0.477441669,0.959743679,0.000983888,0.003815502,-0.000600696,-0.001086462
1,1690707905,8,0.469860703,0.960821271,-0.000991546,0.005037755,-0.000772893,-0.001165091
1,1690707905,9,0.511569023,0.977687061,0.004757617,0.001624882,-0.002001166,-0.001029934
1,1690707905,10,0.494868428,0.984434724,0.006555682,0.002979249,-0.000147641,-0.001247104
1,1690707905,11,0.484387219,0.98537308,0.004456522,0.003637314,0.000828445,-0.00136514
1,1690707905,12,0.476049423,0.985012889,0.001992153,0.004298449,0.001576364,-0.001559727
1,1690707905,13,0.520502329,0.995745122,0.006489624,0.002655327,-0.002460599,-0.00141009
1,1690707905,14,0.505425632,1.004239559,0.007577312,0.003740847,-0.000546098,-0.001841119
1,1690707905,15,0.494705379,1.005483866,0.007232377,0.004386842,0.000814319,-0.002328982
1,1690707905,16,0.486709327,1.00445807,0.006210195,0.005489498,0.001363873,-0.002679628
1,1690707905,17,0.530156434,1.007586241,0.007466416,0.003730237,-0.002669454,-0.001682691
1,1690707905,18,0.515968442,1.017563224,0.008093297,0.005149007,-0.000955582,-0.002178384
1,1690707905,19,0.506796002,1.022356391,0.009311649,0.005829453,0.000466347,-0.002655186
1,1690707905,20,0.500059009,1.023928761,0.009986263,0.006777346,0.001035333,-0.003020648
1,1690707905,0,0.416050971,0.924714744,7.33E-08,-0.144486368,-0.022185445,-6.22E-08
1,1690707905,1,0.442648441,0.905134916,-0.003378851,-0.101144224,-0.003509939,0.002777784
1,1690707905,2,0.468255758,0.918848395,-0.003939326,-0.049847841,0.018495321,0.001921481
1,1690707905,3,0.482661605,0.945791364,-0.003547737,-0.014956981,0.036397338,0.00099643
1,1690707905,4,0.492969334,0.96320188,-0.002798486,0.002962798,0.033016682,0.000395461
1,1690707905,5,0.47529763,0.958633482,-0.004756355,-0.029408455,0.007537663,-0.007049644
1,1690707905,6,0.493486375,0.989068031,-0.006688497,0.005648464,0.031269312,-0.009626216
1,1690707905,7,0.505492687,1.001688123,-0.008461007,0.028051019,0.041944444,-0.009444895
1,1690707905,8,0.515396893,1.008437157,-0.009659095,0.04553619,0.047615886,-0.008667549
1,1690707905,9,0.464012116,0.980294108,-0.004270396,-0.047556907,0.002607048,-0.009028012
1,1690707905,10,0.480015397,1.006749749,-0.00408745,-0.01485303,0.022315025,-0.010643132
1,1690707905,11,0.490230709,1.018037796,-0.004540674,0.00584349,0.032664716,-0.008997196
1,1690707905,12,0.497118622,1.025426865,-0.005491027,0.021069199,0.040413976,-0.007483181
1,1690707905,13,0.45120433,0.993639708,-0.003932883,-0.069297999,-0.002105415,-0.010422506
1,1690707905,14,0.464757323,1.016949534,-0.004522426,-0.040668309,0.012709975,-0.012099738
1,1690707905,15,0.472778469,1.032695293,-0.004212391,-0.02192691,0.027211428,-0.011444768
1,1690707905,16,0.477722287,1.044091225,-0.00443992,-0.008987039,0.039633155,-0.010650115
1,1690707905,17,0.439450085,1.000645757,-0.003870174,-0.090706348,-0.006940484,-0.01133659
1,1690707905,18,0.449360579,1.021782398,-0.004812803,-0.066607863,0.004219174,-0.0129061
1,1690707905,19,0.455930412,1.035717249,-0.00382381,-0.050865591,0.013360858,-0.013135459
1,1690707905,20,0.460413992,1.046484947,-0.002914208,-0.039645016,0.022556186,-0.012900471
1,1690707905,0,0.561194539,0.947308123,1.28E-07,0.000657201,0.000407934,-7.98E-09
1,1690707905,1,0.543994248,0.908320189,-0.004598619,0.000201583,-0.000324667,0.001558016
1,1690707905,2,0.518915176,0.900008678,-0.00342485,0.000811577,-0.000344396,0.002435957
1,1690707905,3,0.499380648,0.909838438,-0.001587294,0.001762062,0.000444412,0.002956873
1,1690707905,4,0.492135495,0.929283559,0.000342614,0.002128959,-0.000901639,0.00353656
1,1690707905,5,0.507300377,0.949191272,0.005463829,0.002594292,-0.001904547,0.003170541
1,1690707905,6,0.491329432,0.955065906,0.007461184,0.003491521,-0.002732813,0.004523466
1,1690707905,7,0.482748717,0.953718722,0.006160869,0.005307049,-0.006024957,0.005176981
1,1690707905,8,0.476699799,0.951715112,0.004572781,0.006839097,-0.009106159,0.005564327
1,1690707905,9,0.513803899,0.975189745,0.007576196,0.002234876,-0.002497315,0.00281858
1,1690707905,10,0.498356968,0.981619954,0.010989408,0.003488541,-0.00281477,0.004433726
1,1690707905,11,0.489491701,0.980397463,0.009367019,0.005104482,-0.004975617,0.004910497
1,1690707905,12,0.482835919,0.977701843,0.007095781,0.006786495,-0.007311046,0.005103627
1,1690707905,13,0.522236884,0.993076324,0.008980773,0.001734555,-0.002668798,0.00249115
1,1690707905,14,0.507769525,1.00049293,0.011528485,0.002343893,-0.003746629,0.003951172
1,1690707905,15,0.498388767,1.000184298,0.011749747,0.003683388,-0.005299568,0.00451737
1,1690707905,16,0.491546035,0.997431755,0.01094762,0.004836708,-0.007026315,0.004737424
1,1690707905,17,0.531354487,1.003919601,0.0097129,0.001198053,-0.003666639,0.002246484
1,1690707905,18,0.517393351,1.012559295,0.011843016,0.001424909,-0.005003929,0.00374972
1,1690707905,19,0.509003043,1.016228318,0.013886471,0.002207041,-0.006128073,0.004574822
1,1690707905,20,0.503184736,1.016944766,0.015005109,0.003125727,-0.006983995,0.005018846
1,1690707905,0,0.416910261,0.922895789,7.56E-08,-0.144284278,-0.024412334,-5.20E-08
1,1690707905,1,0.444094002,0.904747784,-0.0026277,-0.099900246,-0.003572404,0.001970919
1,1690707905,2,0.46987918,0.921058476,-0.002646969,-0.049035996,0.021049798,0.000777881
1,1690707905,3,0.484339714,0.948357999,-0.001788723,-0.015040934,0.038519561,-0.000201429
1,1690707905,4,0.49636209,0.963840485,-0.000576456,0.004226595,0.034556925,-0.000919069
1,1690707905,5,0.476139724,0.959295273,-0.003690833,-0.031160653,0.010104001,-0.009154662
1,1690707905,6,0.494009972,0.989082515,-0.005626054,0.00268054,0.034016609,-0.013087238
1,1690707905,7,0.506229043,1.00213635,-0.007365717,0.023480326,0.048417628,-0.013526586
1,1690707905,8,0.516264617,1.0093261,-0.008421602,0.039564818,0.057610989,-0.012994383
1,1690707905,9,0.464953989,0.980286181,-0.003366445,-0.04884991,0.005096436,-0.010942642
1,1690707905,10,0.480994344,1.007794619,-0.003083481,-0.017362624,0.026174664,-0.014072889
1,1690707905,11,0.491267234,1.021513462,-0.003373508,0.001775533,0.041115999,-0.012740527
1,1690707905,12,0.498532802,1.031270027,-0.004161327,0.015696883,0.053568184,-0.011257108
1,1690707905,13,0.452482224,0.993205011,-0.003189164,-0.06975466,0.000128686,-0.012169938
1,1690707905,14,0.46635887,1.01761961,-0.003556977,-0.041410655,0.017126679,-0.015085461
1,1690707905,15,0.474715114,1.035250783,-0.003074264,-0.023673654,0.035066485,-0.014824011
1,1690707905,16,0.480481207,1.048656702,-0.003165882,-0.011064827,0.051224947,-0.014113502
1,1690707905,17,0.440979987,0.999920189,-0.00323529,-0.0903745,-0.003999412,-0.01294819
1,1690707905,18,0.45088017,1.022473693,-0.003594974,-0.066513181,0.009914398,-0.015437991
1,1690707905,19,0.457679033,1.038150787,-0.002370937,-0.05132401,0.021922469,-0.016257409
1,1690707905,20,0.462839782,1.050861835,-0.001383236,-0.040344954,0.033917069,-0.016388345
1,1690707905,0,0.559288144,0.947510183,1.39E-07,-0.001906395,0.00020206,1.15E-08
1,1690707905,1,0.543918312,0.909014702,-0.00614069,-7.59E-05,0.000694513,-0.001542071
1,1690707905,2,0.520073473,0.901151776,-0.005360489,0.001158297,0.001143098,-0.001935639
1,1690707905,3,0.501225114,0.910466611,-0.00350196,0.001844466,0.000628173,-0.001914666
1,1690707905,4,0.492448658,0.927011013,-0.001444117,0.000313163,-0.002272546,-0.001786731
1,1690707905,5,0.506341398,0.949685454,0.001957335,-0.000958979,0.000494182,-0.003506494
1,1690707905,6,0.490033329,0.958012462,0.002274522,-0.001296103,0.002946556,-0.005186662
1,1690707905,7,0.479813278,0.961549938,0.000525714,-0.002935439,0.007831216,-0.005635155
1,1690707905,8,0.472276688,0.963611364,-0.001090013,-0.004423112,0.011896253,-0.005662795
1,1690707905,9,0.512725353,0.975367904,0.004785554,-0.001078546,0.000178158,-0.002790643
1,1690707905,10,0.496344745,0.982708812,0.006106167,-0.002012223,0.001088858,-0.004883241
1,1690707905,11,0.486199737,0.985621214,0.004219883,-0.003291965,0.005223751,-0.005147136
1,1690707905,12,0.477816671,0.98693949,0.002204885,-0.005019248,0.009237647,-0.004890895
1,1690707905,13,0.521040261,0.992681801,0.006843429,-0.001196623,-0.000394523,-0.002137344
1,1690707905,14,0.506223321,1.000903368,0.007404649,-0.001546204,0.000410438,-0.004123835
1,1690707905,15,0.495976657,1.00403142,0.006773671,-0.002412111,0.003847122,-0.004976076
1,1690707905,16,0.487873733,1.004620433,0.005889873,-0.003672302,0.007188678,-0.005057747
1,1690707905,17,0.530003667,1.004575491,0.008184999,-0.00135082,0.00065589,-0.001527901
1,1690707905,18,0.516284347,1.013229012,0.008308938,-0.001109004,0.000669718,-0.003534079
1,1690707905,19,0.507322609,1.018070936,0.008925048,-0.001680434,0.001842618,-0.004961424
1,1690707905,20,0.500258207,1.019988894,0.009392871,-0.002926528,0.003044128,-0.005612238
1,1690707905,0,0.416964263,0.923682272,6.82E-08,-0.142323881,-0.02382791,-7.08E-08
1,1690707905,1,0.443053067,0.904867768,-0.002859339,-0.100865245,-0.004146934,0.003281351
1,1690707905,2,0.468645781,0.91938436,-0.003231649,-0.051427692,0.018232584,0.002128839
1,1690707905,3,0.483160645,0.947154522,-0.002735825,-0.018064469,0.036687911,0.000766135
1,1690707905,4,0.494193256,0.964657664,-0.001876015,0.001744598,0.037646651,-0.000431898
1,1690707905,5,0.4764615,0.959368348,-0.003860245,-0.029879898,0.009682894,-0.00581758
1,1690707905,6,0.494563669,0.988092422,-0.005704909,0.00453034,0.030079961,-0.007979431
1,1690707905,7,0.506710052,1.000636935,-0.007417049,0.026896775,0.039086998,-0.007942763
1,1690707905,8,0.516695738,1.007784843,-0.008561864,0.04441905,0.044173479,-0.00747185
1,1690707905,9,0.465500802,0.98020339,-0.003607909,-0.047224551,0.004835486,-0.008393463
1,1690707905,10,0.481610119,1.007357478,-0.003300847,-0.014734626,0.024648666,-0.009407015
1,1690707905,11,0.491746336,1.020852447,-0.003711862,0.0055466,0.035231233,-0.007931745
1,1690707905,12,0.498952717,1.030730367,-0.004664415,0.021136045,0.043790877,-0.006869301
1,1690707905,13,0.452981472,0.992999196,-0.00351949,-0.068058789,0.000317395,-0.010362919
1,1690707905,14,0.466557354,1.01783824,-0.003961716,-0.039665967,0.016934872,-0.011366365
1,1690707905,15,0.474866748,1.035435915,-0.003714014,-0.021109909,0.031404495,-0.010487685
1,1690707905,16,0.480533004,1.048838973,-0.004042289,-0.007340729,0.04421854,-0.009932162
1,1690707905,17,0.441152245,0.999761641,-0.003673014,-0.088851422,-0.00481385,-0.011858013
1,1690707905,18,0.450698555,1.022693396,-0.00419698,-0.065585792,0.009464383,-0.012505917
1,1690707905,19,0.457456499,1.038154602,-0.00319426,-0.04986611,0.020083666,-0.012119307
1,1690707905,20,0.462666452,1.050633669,-0.002411469,-0.037591755,0.030644774,-0.01180434
2,1690708567,0,0.408091366,0.744395494,4.85E-08,0,0,0
2,1690708567,1,0.427106589,0.739226043,-0.003975186,0,0,0
2,1690708567,2,0.445796609,0.757966459,-0.007685889,0,0,0
2,1690708567,3,0.455373526,0.785981834,-0.009986752,0,0,0
2,1690708567,4,0.460249901,0.807126343,-0.011750998,0,0,0
2,1690708567,5,0.440589339,0.750906229,-0.017476231,0,0,0
2,1690708567,6,0.453480899,0.784948468,-0.02301231,0,0,0
2,1690708567,7,0.460821718,0.80430907,-0.024328969,0,0,0
2,1690708567,8,0.466257364,0.81850934,-0.024652265,0,0,0
2,1690708567,9,0.429188758,0.765872061,-0.017955404,0,0,0
2,1690708567,10,0.445484191,0.807760417,-0.022943588,0,0,0
2,1690708567,11,0.451107144,0.820023537,-0.021917935,0,0,0
2,1690708567,12,0.453783274,0.825746417,-0.020774171,0,0,0
2,1690708567,13,0.418564528,0.780874074,-0.017682061,0,0,0
2,1690708567,14,0.434683472,0.821420014,-0.022049341,0,0,0
2,1690708567,15,0.436736852,0.820717335,-0.017948829,0,0,0
2,1690708567,16,0.43505758,0.811669946,-0.014103777,0,0,0
2,1690708567,17,0.40995416,0.794045329,-0.017548105,0,0,0
2,1690708567,18,0.423846155,0.826188207,-0.020464659,0,0,0
2,1690708567,19,0.426407367,0.826424897,-0.017356211,0,0,0
2,1690708567,20,0.424950212,0.819530427,-0.014315982,0,0,0
2,1690708567,0,0.394676834,0.728736103,-2.10E-07,-0.013414532,-0.015659392,-2.59E-07
2,1690708567,1,0.411866039,0.715295434,-0.008761385,-0.01524055,-0.023930609,-0.004786199
2,1690708567,2,0.431772739,0.724837363,-0.020925952,-0.01402387,-0.033129096,-0.013240064
2,1690708567,3,0.44432044,0.744778633,-0.03186179,-0.011053085,-0.041203201,-0.021875038
2,1690708567,4,0.448803365,0.762753189,-0.044046968,-0.011446536,-0.044373155,-0.03229597
2,1690708567,5,0.427450597,0.718852222,-0.033361305,-0.013138741,-0.032054007,-0.015885074
2,1690708567,6,0.449362248,0.749058485,-0.047867764,-0.004118651,-0.035889983,-0.024855454
2,1690708567,7,0.460523009,0.767920256,-0.058393162,-0.000298709,-0.036388814,-0.034064192
2,1690708567,8,0.467246354,0.777837932,-0.064710334,0.00098899,-0.040671408,-0.040058069
2,1690708567,9,0.418127656,0.736544847,-0.033694722,-0.011061102,-0.029327214,-0.015739318
2,1690708567,10,0.440014243,0.773347735,-0.042403337,-0.005469948,-0.034412682,-0.019459749
2,1690708567,11,0.451271594,0.787732303,-0.044124361,0.000164449,-0.032291234,-0.022206426
2,1690708567,12,0.45686385,0.7908445,-0.047019057,0.003080577,-0.034901917,-0.026244886
2,1690708567,13,0.409962505,0.757158458,-0.033109594,-0.008602023,-0.023715615,-0.015427534
2,1690708567,14,0.429996878,0.790368199,-0.038861569,-0.004686594,-0.031051815,-0.016812228
2,1690708567,15,0.438583344,0.798269629,-0.035539728,0.001846492,-0.022447705,-0.017590899
2,1690708567,16,0.441595465,0.797883511,-0.034695718,0.006537884,-0.013786435,-0.020591942
2,1690708567,17,0.403474152,0.776782632,-0.033247426,-0.006480008,-0.017262697,-0.015699321
2,1690708567,18,0.421470791,0.80289048,-0.036057696,-0.002375364,-0.023297727,-0.015593037
2,1690708567,19,0.428112984,0.8061198,-0.031582065,0.001705617,-0.020305097,-0.014225854
2,1690708567,20,0.43084982,0.803735733,-0.029072164,0.005899608,-0.015794694,-0.014756181
2,1690708567,0,0.42084524,0.748992443,9.59E-08,0.026168406,0.020256341,3.06E-07
2,1690708567,1,0.435126036,0.742393613,-0.006345678,0.023259997,0.027098179,0.002415707
2,1690708567,2,0.446998119,0.75050199,-0.012551299,0.015225381,0.025664628,0.008374653
2,1690708567,3,0.454515815,0.768210351,-0.017053301,0.010195374,0.023431718,0.014808489
2,1690708567,4,0.45865792,0.782363117,-0.021633279,0.009854555,0.019609928,0.02241369
2,1690708567,5,0.433869004,0.733085454,-0.023514988,0.006418407,0.014233232,0.009846317
2,1690708567,6,0.445304334,0.754636765,-0.031394888,-0.004057914,0.005578279,0.016472876
2,1690708567,7,0.454376191,0.771272302,-0.035657749,-0.006146818,0.003352046,0.022735413
2,1690708567,8,0.460338771,0.783245325,-0.038107261,-0.006907582,0.005407393,0.026603073
2,1690708567,9,0.422458559,0.744733155,-0.023400754,0.004330903,0.008188307,0.010293968
2,1690708567,10,0.434410393,0.770400345,-0.029882088,-0.00560385,-0.00294739,0.012521248
2,1690708567,11,0.443558782,0.782013714,-0.029967638,-0.007712811,-0.005718589,0.014156723
2,1690708567,12,0.448867977,0.787676573,-0.030372493,-0.007995874,-0.003167927,0.016646564
2,1690708567,13,0.413677186,0.76047796,-0.022615042,0.003714681,0.003319502,0.010494553
2,1690708567,14,0.425377727,0.785877228,-0.027296413,-0.004619151,-0.004490972,0.011565156
2,1690708567,15,0.434348524,0.794355512,-0.023798626,-0.004234821,-0.003914118,0.011741102
2,1690708567,16,0.439410388,0.796507657,-0.021388546,-0.002185076,-0.001375854,0.013307173
2,1690708567,17,0.40750438,0.77638191,-0.022262752,0.004030228,-0.000400722,0.010984674
2,1690708567,18,0.416472912,0.79683125,-0.025090907,-0.004997879,-0.006059229,0.010966789
